model - 1591451362, 1591451480.601, 0.75, 0.1685,  0.75, 0.1769
model - 1591451362, 1591451480.698, 0.77, 0.1692,  0.7, 0.2169
model - 1591451362, 1591451480.793, 0.78, 0.1541,  0.68, 0.2093
model - 1591451362, 1591451480.889, 0.72, 0.1667,  0.8, 0.1587
model - 1591451362, 1591451480.986, 0.79, 0.1624,  0.81, 0.1358
model - 1591451362, 1591451481.089, 0.74, 0.1855,  0.74, 0.1786
model - 1591451362, 1591451481.189, 0.74, 0.1868,  0.74, 0.1767
model - 1591451362, 1591451481.286, 0.66, 0.1927,  0.8, 0.1459
model - 1591451362, 1591451481.382, 0.77, 0.1629,  0.78, 0.1479
model - 1591451362, 1591451481.479, 0.81, 0.1417,  0.7, 0.1731
model - 1591451362, 1591451481.585, 0.66, 0.2009,  0.78, 0.1639
model - 1591451362, 1591451481.698, 0.67, 0.1919,  0.79, 0.1527
model - 1591451362, 1591451481.794, 0.71, 0.1844,  0.68, 0.2155
model - 1591451362, 1591451481.891, 0.73, 0.1774,  0.73, 0.1704
model - 1591451362, 1591451481.969, 0.65, 0.1971,  0.73, 0.1832
model - 1591451362, 1591451482.069, 0.67, 0.197,  0.77, 0.1716
model - 1591451362, 1591451482.167, 0.79, 0.1606,  0.71, 0.18
model - 1591451362, 1591451482.264, 0.85, 0.1327,  0.71, 0.1872
model - 1591451362, 1591451482.361, 0.78, 0.1791,  0.65, 0.2066
model - 1591451362, 1591451482.456, 0.65, 0.2089,  0.7, 0.1797
model - 1591451362, 1591451482.554, 0.74, 0.1713,  0.73, 0.1808
model - 1591451362, 1591451482.66, 0.85, 0.1434,  0.72, 0.1832
model - 1591451362, 1591451482.759, 0.75, 0.1706,  0.71, 0.1787
model - 1591451362, 1591451482.893, 0.66, 0.2005,  0.78, 0.1608
model - 1591451362, 1591451483.007, 0.75, 0.1651,  0.77, 0.1615
model - 1591451362, 1591451483.131, 0.76, 0.1727,  0.75, 0.1628
model - 1591451362, 1591451483.25, 0.8, 0.1347,  0.76, 0.1714
model - 1591451362, 1591451483.352, 0.66, 0.2157,  0.81, 0.1353
model - 1591451362, 1591451483.451, 0.76, 0.1728,  0.69, 0.1989
model - 1591451362, 1591451483.549, 0.71, 0.2035,  0.73, 0.1824
model - 1591451362, 1591451483.661, 0.8, 0.1414,  0.77, 0.1493
model - 1591451362, 1591451483.786, 0.68, 0.1944,  0.79, 0.164
model - 1591451362, 1591451483.9, 0.73, 0.1696,  0.73, 0.1863
model - 1591451362, 1591451483.996, 0.79, 0.1509,  0.71, 0.2018
model - 1591451362, 1591451484.097, 0.78, 0.1607,  0.71, 0.1803
model - 1591451362, 1591451484.206, 0.69, 0.2026,  0.72, 0.1917
model - 1591451362, 1591451484.335, 0.72, 0.2032,  0.71, 0.1761
model - 1591451362, 1591451484.453, 0.66, 0.1998,  0.71, 0.1938
model - 1591451362, 1591451484.571, 0.67, 0.2212,  0.61, 0.2271
model - 1591451362, 1591451484.697, 0.59, 0.2611,  0.67, 0.2075
model - 1591451362, 1591451484.799, 0.7, 0.1789,  0.73, 0.1677
model - 1591451362, 1591451484.912, 0.71, 0.1859,  0.79, 0.1631
model - 1591451362, 1591451485.014, 0.85, 0.1257,  0.69, 0.2047
model - 1591451362, 1591451485.111, 0.76, 0.1643,  0.72, 0.1927
model - 1591451362, 1591451485.22, 0.71, 0.1853,  0.73, 0.1791
model - 1591451362, 1591451485.317, 0.76, 0.1827,  0.72, 0.1661
model - 1591451362, 1591451485.418, 0.74, 0.1679,  0.77, 0.1741
model - 1591451362, 1591451485.529, 0.68, 0.1774,  0.7, 0.1969
model - 1591451362, 1591451485.633, 0.74, 0.1764,  0.73, 0.1921
model - 1591451362, 1591451485.73, 0.69, 0.1961,  0.68, 0.1951
model - 1591451362, 1591451485.826, 0.84, 0.1395,  0.7, 0.1839
model - 1591451362, 1591451485.922, 0.64, 0.2187,  0.74, 0.1839
model - 1591451362, 1591451486.052, 0.75, 0.1791,  0.76, 0.1745
model - 1591451362, 1591451486.151, 0.67, 0.1942,  0.72, 0.1749
model - 1591451362, 1591451486.256, 0.67, 0.1983,  0.78, 0.163
model - 1591451362, 1591451486.39, 0.71, 0.2038,  0.71, 0.1704
model - 1591451362, 1591451486.504, 0.76, 0.1526,  0.74, 0.1873
model - 1591451362, 1591451486.6, 0.79, 0.1685,  0.73, 0.1788
model - 1591451362, 1591451486.721, 0.75, 0.1594,  0.64, 0.2014
model - 1591451362, 1591451486.846, 0.71, 0.1638,  0.75, 0.1658
model - 1591451362, 1591451486.967, 0.8, 0.1458,  0.75, 0.1654
model - 1591451362, 1591451487.074, 0.69, 0.1843,  0.7, 0.1862
model - 1591451362, 1591451487.173, 0.76, 0.1706,  0.72, 0.1934
model - 1591451362, 1591451487.271, 0.79, 0.1661,  0.67, 0.1872
model - 1591451362, 1591451487.369, 0.78, 0.1745,  0.76, 0.1615
model - 1591451362, 1591451487.469, 0.71, 0.1671,  0.67, 0.2047
model - 1591451362, 1591451487.586, 0.79, 0.1532,  0.73, 0.1842
model - 1591451362, 1591451487.7, 0.72, 0.2043,  0.77, 0.1636
model - 1591451362, 1591451487.819, 0.81, 0.1534,  0.81, 0.1632
model - 1591451362, 1591451487.926, 0.75, 0.1671,  0.7, 0.1701
model - 1591451362, 1591451488.021, 0.8, 0.1391,  0.76, 0.1612
model - 1591451362, 1591451488.174, 0.67, 0.1789,  0.73, 0.1713
model - 1591451362, 1591451488.275, 0.71, 0.1824,  0.79, 0.1688
model - 1591451362, 1591451488.371, 0.81, 0.145,  0.74, 0.1729
model - 1591451362, 1591451488.469, 0.74, 0.1698,  0.74, 0.1807
model - 1591451362, 1591451488.581, 0.67, 0.2016,  0.68, 0.2039
model - 1591451362, 1591451488.682, 0.73, 0.1873,  0.72, 0.1818
model - 1591451362, 1591451488.783, 0.74, 0.1693,  0.73, 0.1928
model - 1591451362, 1591451488.881, 0.81, 0.1308,  0.72, 0.182
model - 1591451362, 1591451488.976, 0.74, 0.162,  0.58, 0.2281
model - 1591451362, 1591451489.076, 0.77, 0.1582,  0.75, 0.1743
model - 1591451362, 1591451489.236, 0.75, 0.1525,  0.74, 0.1824
model - 1591451362, 1591451489.357, 0.79, 0.1484,  0.74, 0.1886
model - 1591451362, 1591451489.468, 0.8, 0.1537,  0.78, 0.1476
model - 1591451362, 1591451489.565, 0.7, 0.184,  0.76, 0.1741
model - 1591451362, 1591451489.673, 0.77, 0.1651,  0.71, 0.1851
model - 1591451362, 1591451489.771, 0.78, 0.153,  0.71, 0.1818
model - 1591451362, 1591451489.87, 0.64, 0.2015,  0.73, 0.1802
model - 1591451362, 1591451489.998, 0.72, 0.1926,  0.65, 0.2133
model - 1591451362, 1591451490.126, 0.72, 0.1743,  0.76, 0.1621
model - 1591451362, 1591451490.23, 0.79, 0.1588,  0.76, 0.1622
model - 1591451362, 1591451490.33, 0.81, 0.1433,  0.69, 0.1768
model - 1591451362, 1591451490.426, 0.77, 0.1501,  0.78, 0.1575
model - 1591451362, 1591451490.536, 0.8, 0.144,  0.74, 0.1739
model - 1591451362, 1591451490.641, 0.75, 0.1761,  0.71, 0.1708
model - 1591451362, 1591451490.751, 0.72, 0.2015,  0.79, 0.1617
model - 1591451362, 1591451490.858, 0.75, 0.1553,  0.78, 0.1528
model - 1591451362, 1591451490.957, 0.76, 0.1578,  0.7, 0.1892
model - 1591451362, 1591451491.054, 0.84, 0.1178,  0.76, 0.1702
model - 1591451362, 1591451491.153, 0.75, 0.1641,  0.71, 0.2037
model - 1591451362, 1591451491.249, 0.79, 0.1461,  0.75, 0.1572
model - 1591451362, 1591451491.35, 0.77, 0.1519,  0.76, 0.159
model - 1591451362, 1591451491.449, 0.84, 0.1484,  0.73, 0.1813
model - 1591451362, 1591451491.568, 0.77, 0.1694,  0.73, 0.1864
model - 1591451362, 1591451491.692, 0.72, 0.1815,  0.73, 0.1814
model - 1591451362, 1591451491.84, 0.77, 0.1593,  0.73, 0.1841
model - 1591451362, 1591451491.94, 0.74, 0.1532,  0.67, 0.2101
model - 1591451362, 1591451492.04, 0.81, 0.1296,  0.75, 0.1694
model - 1591451362, 1591451492.168, 0.69, 0.1881,  0.73, 0.1904
model - 1591451362, 1591451492.278, 0.75, 0.155,  0.79, 0.1419
model - 1591451362, 1591451492.381, 0.83, 0.144,  0.82, 0.1427
model - 1591451362, 1591451492.475, 0.8, 0.1467,  0.8, 0.1574
model - 1591451362, 1591451492.594, 0.74, 0.1694,  0.78, 0.1419
model - 1591451362, 1591451492.691, 0.75, 0.1632,  0.73, 0.2027
model - 1591451362, 1591451492.789, 0.81, 0.1347,  0.79, 0.1565
model - 1591451362, 1591451492.923, 0.78, 0.1655,  0.74, 0.1786
model - 1591451362, 1591451493.025, 0.75, 0.1663,  0.7, 0.1924
model - 1591451362, 1591451493.123, 0.78, 0.1529,  0.73, 0.1707
model - 1591451362, 1591451493.222, 0.76, 0.1687,  0.8, 0.1392
model - 1591451362, 1591451493.344, 0.69, 0.1941,  0.67, 0.2266
model - 1591451362, 1591451493.458, 0.77, 0.1586,  0.73, 0.1661
model - 1591451362, 1591451493.555, 0.75, 0.1752,  0.62, 0.2225
model - 1591451362, 1591451493.652, 0.67, 0.1991,  0.79, 0.1453
model - 1591451362, 1591451493.752, 0.72, 0.1615,  0.75, 0.1781
model - 1591451362, 1591451493.85, 0.78, 0.1562,  0.74, 0.1714
model - 1591451362, 1591451493.976, 0.74, 0.1673,  0.7, 0.1903
model - 1591451362, 1591451494.072, 0.78, 0.1607,  0.72, 0.1724
model - 1591451362, 1591451494.169, 0.8, 0.1401,  0.78, 0.1487
model - 1591451362, 1591451494.268, 0.74, 0.1711,  0.73, 0.1616
model - 1591451362, 1591451494.366, 0.75, 0.1611,  0.74, 0.1956
model - 1591451362, 1591451494.477, 0.74, 0.1654,  0.76, 0.158
model - 1591451362, 1591451494.604, 0.68, 0.1881,  0.78, 0.151
model - 1591451362, 1591451494.76, 0.77, 0.1711,  0.7, 0.1706
model - 1591451362, 1591451494.861, 0.77, 0.1535,  0.77, 0.1657
model - 1591451362, 1591451494.979, 0.78, 0.1395,  0.77, 0.1541
model - 1591451362, 1591451495.074, 0.63, 0.2059,  0.78, 0.1536
model - 1591451362, 1591451495.176, 0.78, 0.1593,  0.68, 0.1884
model - 1591451362, 1591451495.28, 0.76, 0.1669,  0.81, 0.1561
model - 1591451362, 1591451495.377, 0.71, 0.1957,  0.8, 0.1605
model - 1591451362, 1591451495.503, 0.65, 0.2053,  0.72, 0.1742
model - 1591451362, 1591451495.603, 0.76, 0.1706,  0.69, 0.1812
model - 1591451362, 1591451495.703, 0.81, 0.1397,  0.73, 0.1819
model - 1591451362, 1591451495.82, 0.81, 0.1411,  0.78, 0.1538
model - 1591451362, 1591451495.919, 0.68, 0.1906,  0.81, 0.17
model - 1591451362, 1591451496.018, 0.76, 0.1788,  0.73, 0.1765
model - 1591451362, 1591451496.148, 0.77, 0.172,  0.73, 0.1712
model - 1591451362, 1591451496.256, 0.85, 0.1306,  0.75, 0.1666
model - 1591451362, 1591451496.353, 0.79, 0.1547,  0.74, 0.1705
model - 1591451362, 1591451496.452, 0.72, 0.1892,  0.79, 0.1677
model - 1591451362, 1591451496.55, 0.75, 0.1642,  0.69, 0.1945
model - 1591451362, 1591451496.674, 0.72, 0.1823,  0.78, 0.1753
model - 1591451362, 1591451496.774, 0.75, 0.1789,  0.75, 0.1663
model - 1591451362, 1591451496.872, 0.77, 0.1558,  0.69, 0.1868
model - 1591451362, 1591451496.971, 0.8, 0.1536,  0.77, 0.1597
model - 1591451362, 1591451497.068, 0.77, 0.1596,  0.7, 0.1907
model - 1591451362, 1591451497.169, 0.75, 0.1842,  0.82, 0.1311
model - 1591451362, 1591451497.281, 0.77, 0.1504,  0.84, 0.1245
model - 1591451362, 1591451497.378, 0.67, 0.1843,  0.72, 0.1798
model - 1591451362, 1591451497.474, 0.71, 0.176,  0.69, 0.1866
model - 1591451362, 1591451497.575, 0.76, 0.1514,  0.73, 0.1804
model - 1591451362, 1591451497.688, 0.78, 0.1687,  0.72, 0.2077
model - 1591451362, 1591451497.795, 0.76, 0.1774,  0.73, 0.2045
model - 1591451362, 1591451497.891, 0.74, 0.1648,  0.74, 0.1957
model - 1591451362, 1591451497.993, 0.75, 0.1777,  0.76, 0.1836
model - 1591451362, 1591451498.1, 0.67, 0.2075,  0.75, 0.1703
model - 1591451362, 1591451498.199, 0.76, 0.1717,  0.77, 0.1608
model - 1591451362, 1591451498.301, 0.74, 0.1917,  0.72, 0.1909
model - 1591451362, 1591451498.407, 0.76, 0.1596,  0.67, 0.1991
model - 1591451362, 1591451498.514, 0.8, 0.1452,  0.78, 0.158
model - 1591451362, 1591451498.618, 0.81, 0.1523,  0.74, 0.1831
model - 1591451362, 1591451498.715, 0.8, 0.1426,  0.83, 0.1334
model - 1591451362, 1591451498.812, 0.76, 0.1559,  0.72, 0.2024
model - 1591451362, 1591451498.91, 0.72, 0.2001,  0.74, 0.181
model - 1591451362, 1591451499.007, 0.69, 0.2026,  0.67, 0.2241
model - 1591451362, 1591451499.115, 0.78, 0.1677,  0.74, 0.2031
model - 1591451362, 1591451499.219, 0.81, 0.1331,  0.75, 0.1707
model - 1591451362, 1591451499.318, 0.83, 0.143,  0.67, 0.1985
model - 1591451362, 1591451499.435, 0.82, 0.1262,  0.81, 0.1418
model - 1591451362, 1591451499.554, 0.8, 0.1396,  0.71, 0.195
model - 1591451362, 1591451499.651, 0.77, 0.1476,  0.81, 0.1364
model - 1591451362, 1591451499.766, 0.7, 0.1774,  0.8, 0.1513
model - 1591451362, 1591451499.865, 0.7, 0.1757,  0.76, 0.1792
model - 1591451362, 1591451499.961, 0.68, 0.2114,  0.71, 0.1799
model - 1591451362, 1591451500.059, 0.7, 0.1894,  0.69, 0.1897
model - 1591451362, 1591451500.161, 0.8, 0.1423,  0.77, 0.1689
model - 1591451362, 1591451500.258, 0.77, 0.1469,  0.67, 0.1954
model - 1591451362, 1591451500.357, 0.72, 0.1982,  0.8, 0.1609
model - 1591451362, 1591451500.457, 0.73, 0.1797,  0.78, 0.1529
model - 1591451362, 1591451500.553, 0.69, 0.1918,  0.72, 0.1802
model - 1591451362, 1591451500.66, 0.64, 0.2094,  0.66, 0.1921
model - 1591451362, 1591451500.758, 0.8, 0.1502,  0.81, 0.1457
model - 1591451362, 1591451500.857, 0.74, 0.1596,  0.73, 0.1815
model - 1591451362, 1591451500.953, 0.71, 0.1799,  0.7, 0.191
model - 1591451362, 1591451501.051, 0.71, 0.1893,  0.72, 0.192
model - 1591451362, 1591451501.169, 0.84, 0.1499,  0.72, 0.1664
model - 1591451362, 1591451501.276, 0.87, 0.1211,  0.75, 0.1616
model - 1591451362, 1591451501.382, 0.77, 0.1502,  0.77, 0.1588
model - 1591451362, 1591451501.483, 0.68, 0.2158,  0.8, 0.154
model - 1591451362, 1591451501.61, 0.74, 0.1842,  0.69, 0.2091
model - 1591451362, 1591451501.708, 0.72, 0.1773,  0.83, 0.1265
model - 1591451362, 1591451501.804, 0.75, 0.1635,  0.82, 0.1545
model - 1591451362, 1591451501.905, 0.72, 0.1792,  0.71, 0.1849
model - 1591451362, 1591451502.01, 0.71, 0.1809,  0.78, 0.1571
model - 1591451362, 1591451502.13, 0.75, 0.1779,  0.73, 0.1918
model - 1591451362, 1591451502.225, 0.73, 0.1887,  0.71, 0.2028
model - 1591451362, 1591451502.324, 0.74, 0.172,  0.75, 0.1634
model - 1591451362, 1591451502.423, 0.73, 0.1834,  0.72, 0.1653
model - 1591451362, 1591451502.527, 0.68, 0.1895,  0.67, 0.2067
model - 1591451362, 1591451502.631, 0.74, 0.1607,  0.7, 0.1801
model - 1591451362, 1591451502.728, 0.77, 0.1714,  0.84, 0.1421
model - 1591451362, 1591451502.827, 0.78, 0.1478,  0.75, 0.1711
model - 1591451362, 1591451502.923, 0.74, 0.1662,  0.81, 0.1622
model - 1591451362, 1591451503.036, 0.75, 0.1588,  0.76, 0.1654
model - 1591451362, 1591451503.139, 0.7, 0.1742,  0.71, 0.1695
model - 1591451362, 1591451503.238, 0.75, 0.1512,  0.72, 0.1765
model - 1591451362, 1591451503.363, 0.74, 0.1866,  0.76, 0.1789
model - 1591451362, 1591451503.479, 0.76, 0.1494,  0.78, 0.1248
model - 1591451362, 1591451503.595, 0.85, 0.1474,  0.77, 0.1635
model - 1591451362, 1591451503.706, 0.81, 0.1459,  0.71, 0.1984
model - 1591451362, 1591451503.805, 0.73, 0.1852,  0.78, 0.1594
model - 1591451362, 1591451503.903, 0.76, 0.1819,  0.75, 0.1469
model - 1591451362, 1591451504.009, 0.81, 0.1399,  0.71, 0.1822
model - 1591451362, 1591451504.116, 0.74, 0.1745,  0.72, 0.1715
model - 1591451362, 1591451504.221, 0.7, 0.2051,  0.85, 0.1096
model - 1591451362, 1591451504.34, 0.74, 0.172,  0.68, 0.1934
model - 1591451362, 1591451504.448, 0.8, 0.1416,  0.76, 0.1543
model - 1591451362, 1591451504.545, 0.76, 0.1543,  0.75, 0.1537
model - 1591451362, 1591451504.646, 0.82, 0.1401,  0.76, 0.1771
model - 1591451362, 1591451504.761, 0.75, 0.142,  0.75, 0.1915
model - 1591451362, 1591451504.858, 0.8, 0.157,  0.78, 0.1596
model - 1591451362, 1591451504.956, 0.69, 0.187,  0.68, 0.2042
model - 1591451362, 1591451505.078, 0.74, 0.174,  0.74, 0.1612
model - 1591451362, 1591451505.175, 0.72, 0.181,  0.77, 0.1622
model - 1591451362, 1591451505.271, 0.78, 0.1421,  0.74, 0.1768
model - 1591451362, 1591451505.38, 0.83, 0.1307,  0.79, 0.1541
model - 1591451362, 1591451505.487, 0.69, 0.1851,  0.71, 0.204
model - 1591451362, 1591451505.603, 0.69, 0.1803,  0.73, 0.1891
model - 1591451362, 1591451505.708, 0.78, 0.1632,  0.74, 0.1725
model - 1591451362, 1591451505.808, 0.78, 0.1625,  0.75, 0.1719
model - 1591451362, 1591451505.883, 0.77, 0.1627,  0.77, 0.1807
model - 1591451362, 1591451505.987, 0.69, 0.1933,  0.74, 0.1939
model - 1591451362, 1591451506.083, 0.77, 0.1614,  0.71, 0.1855
model - 1591451362, 1591451506.183, 0.83, 0.119,  0.74, 0.1699
model - 1591451362, 1591451506.278, 0.79, 0.1543,  0.8, 0.1407
model - 1591451362, 1591451506.375, 0.74, 0.1742,  0.77, 0.1617
model - 1591451362, 1591451506.474, 0.76, 0.1671,  0.73, 0.1882
model - 1591451362, 1591451506.572, 0.84, 0.1437,  0.68, 0.1929
model - 1591451362, 1591451506.702, 0.79, 0.1485,  0.7, 0.1994
model - 1591451362, 1591451506.799, 0.74, 0.1777,  0.72, 0.1773
model - 1591451362, 1591451506.903, 0.74, 0.1532,  0.7, 0.1972
model - 1591451362, 1591451507.002, 0.76, 0.1626,  0.79, 0.1641
model - 1591451362, 1591451507.098, 0.83, 0.1173,  0.8, 0.1665
model - 1591451362, 1591451507.208, 0.73, 0.1931,  0.8, 0.1607
model - 1591451362, 1591451507.32, 0.78, 0.1568,  0.67, 0.2102
model - 1591451362, 1591451507.417, 0.75, 0.1755,  0.65, 0.2099
model - 1591451362, 1591451507.515, 0.83, 0.1215,  0.72, 0.1975
model - 1591451362, 1591451507.614, 0.72, 0.1869,  0.79, 0.1422
model - 1591451362, 1591451507.719, 0.77, 0.1556,  0.74, 0.1841
model - 1591451362, 1591451507.819, 0.84, 0.1251,  0.73, 0.1935
model - 1591451362, 1591451507.954, 0.81, 0.1384,  0.73, 0.1826
model - 1591451362, 1591451508.065, 0.72, 0.1844,  0.79, 0.1439
model - 1591451362, 1591451508.186, 0.65, 0.2149,  0.86, 0.1311
model - 1591451362, 1591451508.308, 0.7, 0.2038,  0.8, 0.1516
model - 1591451362, 1591451508.449, 0.75, 0.1766,  0.73, 0.1927
model - 1591451362, 1591451508.547, 0.61, 0.2407,  0.68, 0.2142
model - 1591451362, 1591451508.645, 0.71, 0.1754,  0.73, 0.1793
model - 1591451362, 1591451508.755, 0.69, 0.1798,  0.74, 0.1702
model - 1591451362, 1591451508.868, 0.86, 0.1147,  0.78, 0.1548
model - 1591451362, 1591451508.964, 0.79, 0.1527,  0.73, 0.19
model - 1591451362, 1591451509.063, 0.75, 0.1758,  0.72, 0.166
model - 1591451362, 1591451509.173, 0.77, 0.1691,  0.71, 0.1828
model - 1591451362, 1591451509.273, 0.77, 0.1576,  0.78, 0.1648
model - 1591451362, 1591451509.376, 0.73, 0.1572,  0.69, 0.1821
model - 1591451362, 1591451509.498, 0.75, 0.1671,  0.72, 0.186
model - 1591451362, 1591451509.622, 0.71, 0.1781,  0.76, 0.1579
model - 1591451362, 1591451509.723, 0.84, 0.1286,  0.69, 0.186
model - 1591451362, 1591451509.825, 0.67, 0.2154,  0.78, 0.1663
model - 1591451362, 1591451509.922, 0.8, 0.1602,  0.77, 0.1746
model - 1591451362, 1591451510.034, 0.74, 0.1775,  0.7, 0.1904
model - 1591451362, 1591451510.138, 0.73, 0.1901,  0.75, 0.1533
model - 1591451362, 1591451510.233, 0.74, 0.1939,  0.78, 0.1544
model - 1591451362, 1591451510.346, 0.8, 0.1349,  0.79, 0.1405
model - 1591451362, 1591451510.467, 0.79, 0.1498,  0.73, 0.1658
model - 1591451362, 1591451510.568, 0.76, 0.1467,  0.8, 0.1583
model - 1591451362, 1591451510.674, 0.75, 0.1543,  0.77, 0.1575
model - 1591451362, 1591451510.771, 0.82, 0.1345,  0.76, 0.1701
model - 1591451362, 1591451510.869, 0.77, 0.1649,  0.76, 0.1753
model - 1591451362, 1591451510.968, 0.82, 0.1427,  0.71, 0.2011
model - 1591451362, 1591451511.069, 0.79, 0.1529,  0.79, 0.1512
model - 1591451362, 1591451511.168, 0.79, 0.1505,  0.72, 0.1953
model - 1591451362, 1591451511.267, 0.79, 0.1508,  0.75, 0.1503
model - 1591451362, 1591451511.368, 0.82, 0.1405,  0.7, 0.2069
model - 1591451362, 1591451511.468, 0.72, 0.2019,  0.79, 0.163
model - 1591451362, 1591451511.565, 0.79, 0.1372,  0.7, 0.1938
model - 1591451362, 1591451511.664, 0.77, 0.1478,  0.72, 0.1912
model - 1591451362, 1591451511.797, 0.81, 0.1234,  0.78, 0.1704
model - 1591451362, 1591451511.917, 0.78, 0.1507,  0.71, 0.1752
model - 1591451362, 1591451512.029, 0.76, 0.1542,  0.74, 0.183
model - 1591451362, 1591451512.128, 0.83, 0.1354,  0.74, 0.1768
model - 1591451362, 1591451512.222, 0.78, 0.151,  0.71, 0.1975
model - 1591451362, 1591451512.323, 0.75, 0.1806,  0.69, 0.1999
model - 1591451362, 1591451512.437, 0.73, 0.1755,  0.76, 0.1683
model - 1591451362, 1591451512.534, 0.76, 0.1634,  0.8, 0.1519
model - 1591451362, 1591451512.633, 0.89, 0.1041,  0.75, 0.153
model - 1591451362, 1591451512.733, 0.78, 0.1458,  0.72, 0.1685
model - 1591451362, 1591451512.835, 0.82, 0.1394,  0.74, 0.1653
model - 1591451362, 1591451512.941, 0.83, 0.1392,  0.64, 0.2201
model - 1591451362, 1591451513.063, 0.82, 0.1354,  0.78, 0.1617
model - 1591451362, 1591451513.161, 0.82, 0.1353,  0.71, 0.1794
model - 1591451362, 1591451513.259, 0.78, 0.1589,  0.79, 0.1365
model - 1591451362, 1591451513.358, 0.8, 0.1463,  0.73, 0.1868
model - 1591451362, 1591451513.472, 0.84, 0.1332,  0.7, 0.193
model - 1591451362, 1591451513.595, 0.75, 0.17,  0.71, 0.1926
model - 1591451362, 1591451513.7, 0.72, 0.1652,  0.75, 0.1704
model - 1591451362, 1591451513.807, 0.76, 0.1701,  0.84, 0.1228
model - 1591451362, 1591451513.906, 0.77, 0.1362,  0.74, 0.1868
model - 1591451362, 1591451514.014, 0.82, 0.1313,  0.79, 0.1712
model - 1591451362, 1591451514.111, 0.8, 0.1424,  0.84, 0.1214
model - 1591451362, 1591451514.213, 0.8, 0.1362,  0.81, 0.1471
model - 1591451362, 1591451514.312, 0.77, 0.1497,  0.69, 0.2152
model - 1591451362, 1591451514.433, 0.74, 0.1861,  0.74, 0.193
model - 1591451362, 1591451514.532, 0.78, 0.1392,  0.71, 0.1702
model - 1591451362, 1591451514.632, 0.78, 0.1468,  0.76, 0.1655
model - 1591451362, 1591451514.739, 0.86, 0.1117,  0.75, 0.177
model - 1591451362, 1591451514.843, 0.8, 0.1424,  0.74, 0.1768
model - 1591451362, 1591451514.94, 0.81, 0.1277,  0.83, 0.1307
model - 1591451362, 1591451515.037, 0.81, 0.1269,  0.74, 0.1624
model - 1591451362, 1591451515.168, 0.81, 0.1443,  0.71, 0.1852
model - 1591451362, 1591451515.269, 0.79, 0.1502,  0.71, 0.1955
model - 1591451362, 1591451515.387, 0.77, 0.1581,  0.76, 0.1624
model - 1591451362, 1591451515.515, 0.8, 0.1367,  0.83, 0.1308
model - 1591451362, 1591451515.614, 0.78, 0.145,  0.84, 0.1296
model - 1591451362, 1591451515.714, 0.8, 0.1295,  0.75, 0.167
model - 1591451362, 1591451515.813, 0.79, 0.1535,  0.71, 0.2035
model - 1591451362, 1591451515.914, 0.79, 0.1382,  0.81, 0.1395
model - 1591451362, 1591451516.029, 0.89, 0.1113,  0.73, 0.1783
model - 1591451362, 1591451516.129, 0.83, 0.1185,  0.77, 0.1549
model - 1591451362, 1591451516.247, 0.78, 0.1473,  0.79, 0.1534
model - 1591451362, 1591451516.352, 0.78, 0.1576,  0.75, 0.1676
model - 1591451362, 1591451516.451, 0.83, 0.119,  0.72, 0.181
model - 1591451362, 1591451516.546, 0.81, 0.1455,  0.69, 0.2051
model - 1591451362, 1591451516.654, 0.76, 0.1557,  0.78, 0.1631
model - 1591451362, 1591451516.762, 0.8, 0.1345,  0.78, 0.1691
model - 1591451362, 1591451516.875, 0.75, 0.1632,  0.84, 0.1261
model - 1591451362, 1591451516.983, 0.76, 0.178,  0.83, 0.1339
model - 1591451362, 1591451517.079, 0.8, 0.1464,  0.74, 0.183
model - 1591451362, 1591451517.177, 0.79, 0.168,  0.72, 0.1811
model - 1591451362, 1591451517.288, 0.73, 0.185,  0.81, 0.1387
model - 1591451362, 1591451517.405, 0.71, 0.1723,  0.8, 0.1643
model - 1591451362, 1591451517.524, 0.79, 0.14,  0.82, 0.133
model - 1591451362, 1591451517.625, 0.75, 0.1682,  0.7, 0.1928
model - 1591451362, 1591451517.721, 0.78, 0.1581,  0.73, 0.1729
model - 1591451362, 1591451517.854, 0.77, 0.1291,  0.8, 0.1481
model - 1591451362, 1591451517.958, 0.72, 0.1656,  0.77, 0.1531
model - 1591451362, 1591451518.06, 0.76, 0.1411,  0.69, 0.1899
model - 1591451362, 1591451518.162, 0.78, 0.1555,  0.72, 0.1767
model - 1591451362, 1591451518.268, 0.75, 0.1591,  0.81, 0.1368
model - 1591451362, 1591451518.374, 0.77, 0.1646,  0.84, 0.1401
model - 1591451362, 1591451518.477, 0.79, 0.1394,  0.72, 0.1729
model - 1591451362, 1591451518.572, 0.81, 0.1337,  0.78, 0.1534
model - 1591451362, 1591451518.682, 0.68, 0.1986,  0.8, 0.1629
model - 1591451362, 1591451518.78, 0.81, 0.1551,  0.75, 0.1767
model - 1591451362, 1591451518.876, 0.82, 0.1484,  0.79, 0.1559
model - 1591451362, 1591451519.019, 0.73, 0.1684,  0.67, 0.2024
model - 1591451362, 1591451519.13, 0.67, 0.1992,  0.7, 0.1877
model - 1591451362, 1591451519.243, 0.8, 0.1495,  0.8, 0.1343
model - 1591451362, 1591451519.343, 0.85, 0.131,  0.73, 0.1792
model - 1591451362, 1591451519.448, 0.83, 0.1279,  0.75, 0.1629
model - 1591451362, 1591451519.545, 0.74, 0.1791,  0.84, 0.1463
